"id","account_id","classification_id","assigned_by","assignment_type","confidence_score","notes","batch_id","is_active","created_at","updated_at"
"1020","1939","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1021","1325","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1022","1328","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1023","1339","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1024","1340","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1025","1947","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1026","1259","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1027","2118","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1028","2119","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1029","2121","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1030","2122","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1031","1352","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1032","1362","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1033","1364","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1034","1390","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1035","1392","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1036","1393","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1037","1449","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1038","1471","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1039","1508","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1040","1509","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1041","1510","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1042","1615","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1043","1632","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1044","1933","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1045","1944","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1046","1945","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1047","1624","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1048","1687","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1049","1724","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1050","1680","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1051","1583","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1052","1584","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1053","1585","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1054","1591","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1055","1701","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1056","1717","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1057","1718","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1058","1719","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1059","1740","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1060","1741","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1061","1742","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1062","1764","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1063","1765","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1064","1766","7",,"auto",,,"2f6b5d82-2119-49f3-ada8-fc7af669eb87","f","22/9/2025 08:12:39.1+00","24/9/2025 02:01:41+00"
"1783","1192","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1784","1102","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1785","1042","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1786","1172","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1787","1176","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1788","337","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1789","1198","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1790","1164","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1791","329","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1792","296","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1793","348","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1794","507","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1795","355","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1675","301","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1676","1241","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1677","306","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1678","307","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1679","308","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1680","179","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1681","311","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1682","1245","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1683","335","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1684","232","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1685","234","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1686","997","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1687","4","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1688","336","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1689","353","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1690","319","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1720","690","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1721","1215","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1722","691","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1723","1221","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1724","916","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1725","352","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1726","1067","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1727","1069","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1728","239","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1729","799","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1730","800","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1731","960","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1732","951","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1733","310","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1734","1075","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1735","1079","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1736","968","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1737","812","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1738","969","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1739","973","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1740","354","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1741","1227","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1742","1087","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1743","250","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1744","1244","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1745","1095","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1746","672","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1747","1170","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1748","1096","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1749","317","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1750","998","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1751","975","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1752","359","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1753","594","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1754","365","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1755","978","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1756","369","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1757","372","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1758","1003","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1759","1181","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1760","979","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1761","373","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1762","983","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1763","322","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1764","323","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1765","985","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1766","223","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1767","1188","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1768","233","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1769","452","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1770","453","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1771","840","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1772","483","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1773","1249","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1774","1226","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1775","1036","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1776","1041","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1777","5","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1778","8","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1779","10","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1780","1090","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1781","295","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1782","419","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1796","509","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1797","338","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1798","356","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1799","377","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1800","340","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1801","390","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1802","842","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1803","846","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1804","1065","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1805","342","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1806","1066","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1807","364","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1808","357","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1809","586","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1810","363","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1811","1186","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1812","370","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1813","1046","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1814","371","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1815","374","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1816","1196","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1817","607","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1818","395","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1819","961","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1820","401","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1821","636","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1822","414","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1823","962","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1824","425","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1825","965","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1826","1081","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1827","438","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1828","443","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1829","1083","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1830","700","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1831","1091","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1832","1103","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
"1833","456","7",,"auto",,,"9560e491-85bb-4f6b-931b-605b69d6fb95","f","24/9/2025 02:53:08.1+00","24/9/2025 03:51:39.1+00"
